시도,시군구,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
강원,양양군,차량단독,기타,기타,1,1,0,0,0
충북,청주시,차대사람,횡단중,횡단중,248,10,122,130,2
충북,청주시,차대사람,차도통행중,차도통행중,72,4,25,42,5
충북,청주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,25,0,14,13,0
충북,청주시,차대사람,보도통행중,보도통행중,36,2,18,16,4
충북,청주시,차대사람,기타,기타,300,5,108,182,20
충북,청주시,차대차,정면충돌,정면충돌,129,2,72,169,10
충북,청주시,차대차,측면충돌,측면충돌,1742,5,512,2344,105
충북,청주시,차대차,후진중충돌,후진중충돌,70,0,8,83,6
충북,청주시,차대차,추돌,추돌,668,7,162,1146,40
충북,청주시,차대차,기타,기타,1483,8,437,1848,83
충북,청주시,차량단독,전도,전도,19,0,6,12,4
충북,청주시,차량단독,전복,전복,2,0,0,2,0
충북,청주시,차량단독,공작물충돌,공작물충돌,44,5,18,23,5
충북,청주시,차량단독,주/정차차량 충돌,주/정차차량 충돌,3,0,1,2,0
충북,청주시,차량단독,도로이탈,도로이탈 추락,6,0,7,2,0
충북,청주시,차량단독,도로이탈,도로이탈 기타,3,1,0,2,0
충북,청주시,차량단독,기타,기타,99,0,41,81,6
충북,충주시,차대사람,횡단중,횡단중,61,7,24,33,0
충북,충주시,차대사람,차도통행중,차도통행중,16,1,4,11,0
충북,충주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,5,0
충북,충주시,차대사람,보도통행중,보도통행중,8,0,4,5,0
충북,충주시,차대사람,기타,기타,86,4,35,51,1
충북,충주시,차대차,정면충돌,정면충돌,44,2,31,55,9
충북,충주시,차대차,측면충돌,측면충돌,294,6,125,362,23
충북,충주시,차대차,후진중충돌,후진중충돌,17,0,3,21,0
충북,충주시,차대차,추돌,추돌,185,3,66,371,18
충북,충주시,차대차,기타,기타,584,4,205,781,33
충북,충주시,차량단독,전도,전도,13,1,3,2,7
충북,충주시,차량단독,공작물충돌,공작물충돌,28,2,15,16,7
충북,충주시,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,1,0,0,0
충북,충주시,차량단독,도로이탈,도로이탈 추락,5,5,2,1,1
충북,충주시,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
충북,충주시,차량단독,기타,기타,15,0,4,10,4
충북,제천시,차대사람,횡단중,횡단중,81,7,39,33,5
충북,제천시,차대사람,차도통행중,차도통행중,22,2,9,12,1
충북,제천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,4,5,0
충북,제천시,차대사람,보도통행중,보도통행중,9,0,4,7,0
충북,제천시,차대사람,기타,기타,30,3,7,22,2
충북,제천시,차대차,정면충돌,정면충돌,83,2,45,123,6
충북,제천시,차대차,측면충돌,측면충돌,371,1,134,481,43
충북,제천시,차대차,후진중충돌,후진중충돌,22,0,1,34,0
충북,제천시,차대차,추돌,추돌,168,0,63,274,28
충북,제천시,차대차,기타,기타,29,0,9,33,1
충북,제천시,차량단독,전도,전도,7,0,1,5,1
충북,제천시,차량단독,공작물충돌,공작물충돌,31,4,8,22,2
충북,제천시,차량단독,도로이탈,도로이탈 추락,4,0,3,0,1
충북,제천시,차량단독,도로이탈,도로이탈 기타,1,0,1,1,0
충북,제천시,차량단독,기타,기타,3,0,0,3,0
충북,보은군,차대사람,횡단중,횡단중,8,0,5,3,0
충북,보은군,차대사람,차도통행중,차도통행중,3,1,1,1,0
충북,보은군,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,2,2,0
충북,보은군,차대사람,보도통행중,보도통행중,1,0,1,0,0
충북,보은군,차대사람,기타,기타,11,2,3,5,1
충북,보은군,차대차,정면충돌,정면충돌,16,1,15,13,0
충북,보은군,차대차,측면충돌,측면충돌,57,3,32,69,3
충북,보은군,차대차,후진중충돌,후진중충돌,3,0,1,3,0
충북,보은군,차대차,추돌,추돌,33,2,31,54,6
충북,보은군,차대차,기타,기타,6,0,5,4,0
충북,보은군,차량단독,전도,전도,7,2,3,5,3
충북,보은군,차량단독,전복,전복,1,0,0,1,0
충북,보은군,차량단독,공작물충돌,공작물충돌,2,0,2,6,0
충북,보은군,차량단독,주/정차차량 충돌,주/정차차량 충돌,2,0,1,0,1
충북,보은군,차량단독,도로이탈,도로이탈 추락,6,0,6,0,1
충북,보은군,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
충북,보은군,차량단독,기타,기타,4,2,3,1,0
충북,옥천군,차대사람,횡단중,횡단중,21,0,14,8,1
충북,옥천군,차대사람,차도통행중,차도통행중,8,1,6,1,0
충북,옥천군,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,1,1,2,0
충북,옥천군,차대사람,기타,기타,9,0,2,7,0
충북,옥천군,차대차,정면충돌,정면충돌,17,0,17,21,0
충북,옥천군,차대차,측면충돌,측면충돌,100,0,52,90,10
충북,옥천군,차대차,후진중충돌,후진중충돌,4,0,2,2,0
충북,옥천군,차대차,추돌,추돌,27,2,11,33,0
충북,옥천군,차대차,기타,기타,28,0,14,28,2
충북,옥천군,차량단독,전도,전도,4,1,3,0,0
충북,옥천군,차량단독,전복,전복,1,0,0,1,0
충북,옥천군,차량단독,공작물충돌,공작물충돌,8,0,7,3,1
충북,옥천군,차량단독,도로이탈,도로이탈 추락,2,1,0,1,0
충북,옥천군,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
충북,옥천군,차량단독,기타,기타,2,1,1,1,0
충북,영동군,차대사람,횡단중,횡단중,6,0,5,1,0
충북,영동군,차대사람,차도통행중,차도통행중,4,0,4,0,0
충북,영동군,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,3,0
충북,영동군,차대사람,보도통행중,보도통행중,2,0,2,0,0
충북,영동군,차대사람,기타,기타,12,1,7,5,0
충북,영동군,차대차,정면충돌,정면충돌,16,1,13,18,1
충북,영동군,차대차,측면충돌,측면충돌,109,3,68,107,6
충북,영동군,차대차,후진중충돌,후진중충돌,5,0,2,6,0
충북,영동군,차대차,추돌,추돌,25,1,14,25,1
충북,영동군,차대차,기타,기타,9,1,8,5,0
충북,영동군,차량단독,전도,전도,8,1,4,3,1
충북,영동군,차량단독,공작물충돌,공작물충돌,10,1,9,4,0
충북,영동군,차량단독,도로이탈,도로이탈 추락,3,0,4,2,0
충북,영동군,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
충북,영동군,차량단독,기타,기타,2,0,1,1,0
충북,진천군,차대사람,횡단중,횡단중,17,0,14,7,0
충북,진천군,차대사람,차도통행중,차도통행중,5,0,2,3,0
충북,진천군,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,1,2,2,1
충북,진천군,차대사람,보도통행중,보도통행중,2,0,1,1,0
충북,진천군,차대사람,기타,기타,25,1,13,11,0
충북,진천군,차대차,정면충돌,정면충돌,24,0,12,23,1
충북,진천군,차대차,측면충돌,측면충돌,134,1,40,171,7
충북,진천군,차대차,후진중충돌,후진중충돌,6,0,0,6,0
충북,진천군,차대차,추돌,추돌,93,3,36,174,22
충북,진천군,차대차,기타,기타,161,1,40,203,5
충북,진천군,차량단독,전도,전도,7,1,2,3,1
충북,진천군,차량단독,전복,전복,3,1,1,0,1
충북,진천군,차량단독,공작물충돌,공작물충돌,16,1,2,13,1
충북,진천군,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
충북,진천군,차량단독,도로이탈,도로이탈 기타,2,0,1,1,0
충북,진천군,차량단독,기타,기타,14,1,10,5,1
충북,괴산군,차대사람,횡단중,횡단중,5,1,3,1,0
충북,괴산군,차대사람,차도통행중,차도통행중,4,1,2,1,0
충북,괴산군,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,3,2,0
충북,괴산군,차대사람,보도통행중,보도통행중,1,0,1,0,0
충북,괴산군,차대사람,기타,기타,11,2,8,2,0
충북,괴산군,차대차,정면충돌,정면충돌,13,2,17,11,1
충북,괴산군,차대차,측면충돌,측면충돌,88,0,52,86,5
충북,괴산군,차대차,추돌,추돌,28,0,10,43,6
충북,괴산군,차대차,기타,기타,9,0,3,7,1
충북,괴산군,차량단독,전도,전도,3,0,1,2,0
충북,괴산군,차량단독,공작물충돌,공작물충돌,13,3,10,5,2
충북,괴산군,차량단독,도로이탈,도로이탈 추락,6,1,3,4,1
충북,괴산군,차량단독,기타,기타,4,0,2,2,0
충북,음성군,차대사람,횡단중,횡단중,39,4,22,16,1
충북,음성군,차대사람,차도통행중,차도통행중,14,1,7,11,0
충북,음성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,11,0,7,4,1
충북,음성군,차대사람,보도통행중,보도통행중,1,0,0,1,0
충북,음성군,차대사람,기타,기타,16,2,8,6,0
충북,음성군,차대차,정면충돌,정면충돌,37,2,19,54,1
충북,음성군,차대차,측면충돌,측면충돌,347,1,157,434,14
충북,음성군,차대차,후진중충돌,후진중충돌,11,0,5,9,0
충북,음성군,차대차,추돌,추돌,111,3,60,163,6
충북,음성군,차대차,기타,기타,35,1,12,32,2
충북,음성군,차량단독,전도,전도,5,0,2,2,1
충북,음성군,차량단독,전복,전복,1,1,0,0,0
충북,음성군,차량단독,공작물충돌,공작물충돌,26,2,15,11,3
충북,음성군,차량단독,도로이탈,도로이탈 추락,5,1,3,1,0
충북,음성군,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
충북,음성군,차량단독,기타,기타,3,0,3,0,0
충북,단양군,차대사람,횡단중,횡단중,12,1,7,6,0
충북,단양군,차대사람,기타,기타,9,0,4,4,1
충북,단양군,차대차,정면충돌,정면충돌,15,1,10,12,2
충북,단양군,차대차,측면충돌,측면충돌,49,2,30,53,8
충북,단양군,차대차,후진중충돌,후진중충돌,2,0,1,1,0
충북,단양군,차대차,추돌,추돌,29,3,19,47,17
충북,단양군,차대차,기타,기타,17,0,10,16,0
충북,단양군,차량단독,전도,전도,3,1,1,0,1
충북,단양군,차량단독,전복,전복,1,0,0,1,0
충북,단양군,차량단독,공작물충돌,공작물충돌,15,2,4,13,1
충북,단양군,차량단독,도로이탈,도로이탈 추락,1,0,1,1,0
충북,단양군,차량단독,기타,기타,4,0,2,5,1
충북,증평군,차대사람,횡단중,횡단중,21,2,13,6,0
충북,증평군,차대사람,차도통행중,차도통행중,9,0,4,5,0
충북,증평군,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,1,2,1,0
충북,증평군,차대사람,보도통행중,보도통행중,1,0,1,0,0
충북,증평군,차대사람,기타,기타,7,0,2,4,1
충북,증평군,차대차,정면충돌,정면충돌,8,1,3,9,1
충북,증평군,차대차,측면충돌,측면충돌,109,1,37,115,11
충북,증평군,차대차,후진중충돌,후진중충돌,1,0,1,0,0
충북,증평군,차대차,추돌,추돌,30,0,8,46,0
충북,증평군,차대차,기타,기타,9,0,3,9,1
충북,증평군,차량단독,공작물충돌,공작물충돌,7,1,5,3,2
충북,증평군,차량단독,기타,기타,4,0,1,3,0
충남,천안시,차대사람,횡단중,횡단중,246,4,118,140,3
충남,천안시,차대사람,차도통행중,차도통행중,49,2,14,37,1
충남,천안시,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,2,5,1
충남,천안시,차대사람,보도통행중,보도통행중,7,0,4,6,0
충남,천안시,차대사람,기타,기타,228,12,75,144,8
충남,천안시,차대차,정면충돌,정면충돌,127,0,49,170,8
충남,천안시,차대차,측면충돌,측면충돌,1302,6,294,1575,106
충남,천안시,차대차,후진중충돌,후진중충돌,51,0,2,54,4
충남,천안시,차대차,추돌,추돌,580,6,104,928,31
충남,천안시,차대차,기타,기타,452,6,92,550,36
충남,천안시,차량단독,전도,전도,15,2,2,2,9
충남,천안시,차량단독,전복,전복,4,0,2,0,3
충남,천안시,차량단독,공작물충돌,공작물충돌,28,3,19,12,4
충남,천안시,차량단독,도로이탈,도로이탈 추락,2,1,0,0,1
충남,천안시,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
충남,천안시,차량단독,기타,기타,37,0,15,17,5
충남,아산시,차대사람,횡단중,횡단중,77,7,39,32,5
충남,아산시,차대사람,차도통행중,차도통행중,10,1,8,1,0
충남,아산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,4,2,0
충남,아산시,차대사람,보도통행중,보도통행중,14,0,10,5,0
충남,아산시,차대사람,기타,기타,104,1,41,57,9
충남,아산시,차대차,정면충돌,정면충돌,40,1,19,37,2
충남,아산시,차대차,측면충돌,측면충돌,159,4,65,204,11
충남,아산시,차대차,후진중충돌,후진중충돌,16,0,0,16,2
충남,아산시,차대차,추돌,추돌,175,4,45,230,7
충남,아산시,차대차,기타,기타,443,9,158,464,15
충남,아산시,차량단독,전도,전도,5,2,2,0,1
충남,아산시,차량단독,공작물충돌,공작물충돌,13,5,3,3,4
충남,아산시,차량단독,도로이탈,도로이탈 추락,3,1,2,0,0
충남,아산시,차량단독,기타,기타,18,1,5,8,5
충남,보령시,차대사람,횡단중,횡단중,81,2,49,32,1
충남,보령시,차대사람,차도통행중,차도통행중,7,0,1,6,1
충남,보령시,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,1,6,3,0
충남,보령시,차대사람,보도통행중,보도통행중,5,0,5,2,0
충남,보령시,차대사람,기타,기타,36,2,15,27,0
충남,보령시,차대차,정면충돌,정면충돌,13,0,11,16,0
충남,보령시,차대차,측면충돌,측면충돌,171,4,102,168,7
충남,보령시,차대차,후진중충돌,후진중충돌,8,0,2,8,0
충남,보령시,차대차,추돌,추돌,56,2,42,70,2
충남,보령시,차대차,기타,기타,63,0,33,55,2
충남,보령시,차량단독,전도,전도,4,0,1,3,0
충남,보령시,차량단독,전복,전복,5,2,4,3,0
충남,보령시,차량단독,공작물충돌,공작물충돌,12,2,7,3,0
충남,보령시,차량단독,도로이탈,도로이탈 추락,3,1,6,2,0
충남,보령시,차량단독,도로이탈,도로이탈 기타,2,0,2,0,0
충남,보령시,차량단독,기타,기타,5,0,2,3,0
충남,보령시,철길건널목,철길건널목,철길건널목,1,0,2,0,0
충남,공주시,차대사람,횡단중,횡단중,43,3,22,20,2
충남,공주시,차대사람,차도통행중,차도통행중,9,1,1,7,0
충남,공주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,5,0
충남,공주시,차대사람,보도통행중,보도통행중,4,0,2,2,0
충남,공주시,차대사람,기타,기타,29,3,12,14,0
충남,공주시,차대차,정면충돌,정면충돌,43,4,25,45,4
충남,공주시,차대차,측면충돌,측면충돌,252,2,85,354,19
충남,공주시,차대차,후진중충돌,후진중충돌,10,0,2,16,0
충남,공주시,차대차,추돌,추돌,113,6,54,199,11
충남,공주시,차대차,기타,기타,45,1,12,51,2
충남,공주시,차량단독,전도,전도,11,0,6,4,1
충남,공주시,차량단독,전복,전복,1,0,0,1,1
충남,공주시,차량단독,공작물충돌,공작물충돌,19,1,14,9,5
충남,공주시,차량단독,도로이탈,도로이탈 추락,6,0,4,2,0
충남,공주시,차량단독,도로이탈,도로이탈 기타,3,1,0,1,1
충남,공주시,차량단독,기타,기타,14,0,7,10,1
충남,서산시,차대사람,횡단중,횡단중,57,4,34,22,0
충남,서산시,차대사람,차도통행중,차도통행중,20,1,12,8,1
충남,서산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,1,5,3,0
충남,서산시,차대사람,보도통행중,보도통행중,12,0,7,5,1
충남,서산시,차대사람,기타,기타,50,1,28,17,5
충남,서산시,차대차,정면충돌,정면충돌,40,1,38,29,4
충남,서산시,차대차,측면충돌,측면충돌,340,4,213,306,32
충남,서산시,차대차,후진중충돌,후진중충돌,12,0,3,12,1
충남,서산시,차대차,추돌,추돌,183,9,108,212,21
충남,서산시,차대차,기타,기타,63,1,24,56,6
충남,서산시,차량단독,전도,전도,12,0,5,4,5
충남,서산시,차량단독,전복,전복,3,0,0,1,2
충남,서산시,차량단독,공작물충돌,공작물충돌,28,3,16,11,2
충남,서산시,차량단독,도로이탈,도로이탈 추락,3,1,2,0,0
충남,서산시,차량단독,도로이탈,도로이탈 기타,2,0,0,0,2
충남,서산시,차량단독,기타,기타,5,0,4,1,0
충남,금산군,차대사람,횡단중,횡단중,13,0,6,8,0
충남,금산군,차대사람,차도통행중,차도통행중,5,2,2,1,0
충남,금산군,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,1,1,1,0
충남,금산군,차대사람,기타,기타,19,1,11,12,0
충남,금산군,차대차,정면충돌,정면충돌,19,0,8,22,0
충남,금산군,차대차,측면충돌,측면충돌,59,2,19,62,1
충남,금산군,차대차,추돌,추돌,15,0,4,30,0
충남,금산군,차대차,기타,기타,5,1,1,5,0
